category,is_known,true_label,prediction,max_softmax,entropy,energy,odin,mahalanobis
Tringa_totanus,1,72,72,0.3645013,-1.9605777,8.081934,0.013253538,-33.11872482299805
Cecropis_daurica,1,17,17,0.9998252,-0.001969574,15.105309,0.013363113,-33.81028366088867
Cecropis_daurica,1,17,17,1.0,-1.5638281e-07,25.272367,0.013503215,-26.84825897216797
Tyto_alba,1,73,73,0.9999995,-1.01612495e-05,19.714287,0.013432737,-13.611261367797852
Cyanoptila_cyanomelana,0,-1,24,0.20969714,-2.4855106,6.7563357,0.013234024,-41.933048248291016
Spatula_clypeata,1,62,62,1.0,-1.0452475e-06,26.7049,0.013517201,-28.81736183166504
Arenaria_interpres,1,10,10,0.96627164,-0.2363306,9.401124,0.013284937,-25.4594783782959
Eurystomus_orientalis,0,-1,28,0.9903779,-0.072084844,12.375144,0.013323786,-38.07430648803711
Leptocoma_brasiliana,0,-1,8,0.37382367,-2.2213147,5.03895,0.013244553,-13.853102684020996
Surniculus_lugubris,0,-1,27,0.66931164,-1.1498548,8.575198,0.013270288,-39.12847137451172
Hierococcyx_sparverioides,0,-1,65,0.1719773,-3.088656,4.9687877,0.013210642,-28.915987014770508
Alcedo_atthis,1,5,3,0.83716035,-0.70175695,8.876834,0.013285723,-25.87635612487793
Tyto_alba,1,73,73,0.999998,-3.543948e-05,17.949842,0.01341182,-16.646806716918945
Tringa_ochropus,1,71,71,0.9999862,-0.00017571458,19.27924,0.013427127,-33.669864654541016
Halcyon_smyrnensis,1,38,38,0.99171126,-0.04880223,15.286576,0.013361914,-35.34402084350586
Limosa_limosa,1,43,43,0.7262696,-0.59385294,15.326122,0.013377647,-19.831157684326172
Strix_seloputo,0,-1,18,0.91088986,-0.4356086,10.315308,0.013299065,-27.029579162597656
Gallus_gallus,1,36,36,0.9999993,-1.0522134e-05,22.888586,0.013472103,-46.14221954345703
Pluvialis_squatarola,1,57,49,0.5637654,-1.9056563,6.2157736,0.013248932,-31.01453971862793
Cacomantis_merulinus,1,12,12,1.0,-1.1030336e-07,26.11687,0.013511106,-25.73722267150879
Cecropis_daurica,1,17,17,1.0,-5.745561e-07,27.617046,0.013539022,-27.003055572509766
Ficedula_zanthopygia,0,-1,56,0.45344803,-2.3378487,5.777481,0.0132349655,-34.339012145996094
Pycnonotus_aurigaster,0,-1,4,0.9904068,-0.079562366,10.923235,0.013300736,-34.02815246582031
Corvus_macrorhynchos,1,24,24,0.9999888,-0.00014896333,18.589897,0.013412222,-22.83780288696289
Larvivora_cyane,0,-1,65,0.9960389,-0.03703902,10.860523,0.013312642,-35.52703094482422
Hirundo_rustica,1,40,40,1.0,-1.5160289e-08,27.45974,0.013543828,-20.545360565185547
Charadrius_dubius,1,20,20,1.0,-9.019548e-10,34.156292,0.013635025,-31.577363967895508
Falco_tinnunculus,1,33,33,0.99998045,-0.00025101323,18.712883,0.01342181,-28.304777145385742
Pelargopsis_capensis,1,55,55,1.0,-3.5501075e-16,49.41911,0.01381957,-46.412841796875
Calidris_ferruginea,1,15,15,0.99985564,-0.0014378108,19.896938,0.013446294,-23.827651977539062
Arachnothera_longirostra,0,-1,41,0.8803796,-0.52817583,10.338578,0.01329455,-41.62435531616211
Sterna_hirundo,1,66,66,1.0,-2.4826951e-08,26.924835,0.013530734,-29.105884552001953
Clanga_clanga,0,-1,68,0.3069405,-2.4707534,6.1568227,0.013234791,-34.737083435058594
Pandion_haliaetus,1,53,53,0.9999994,-7.962499e-06,26.915268,0.013517012,-41.07502746582031
Pycnonotus_goiavier,0,-1,28,0.6308967,-1.5179449,8.093263,0.0132582765,-39.54031753540039
Loriculus_galgulus,0,-1,12,0.95901346,-0.24382809,11.14597,0.013307545,-41.10150146484375
Ficedula_zanthopygia,0,-1,50,0.81918705,-0.9320855,7.4630365,0.013269834,-37.938270568847656
Hirundo_rustica,1,40,40,0.9999981,-2.7567354e-05,23.630234,0.0134832505,-29.383316040039062
Ceyx_erithaca,0,-1,5,0.32888594,-2.2513363,6.544579,0.013240968,-40.78512954711914
Gallinago_gallinago,1,34,34,0.7561291,-0.73959255,9.199138,0.013288201,-41.410762786865234
Malacocincla_abbotti,0,-1,3,0.2433677,-2.6386194,6.4536333,0.0132289035,-38.80874252319336
Chlidonias_leucopterus,0,-1,75,0.725498,-1.1775453,8.5427265,0.013274812,-34.60480499267578
Calidris_canutus,1,14,35,0.26914403,-2.776447,5.2449784,0.013221591,-30.571887969970703
Chlidonias_hybrida,1,21,21,0.9999838,-0.00019955463,23.860855,0.0134812165,-27.15782928466797
Tringa_glareola,1,69,69,0.99998665,-0.00016404981,22.612385,0.013475132,-34.78311538696289
Hierococcyx_sparverioides,0,-1,27,0.26243487,-2.723689,6.9803753,0.013228313,-33.71552276611328
Nycticorax_nycticorax,1,50,50,1.0,-8.9005783e-07,28.875496,0.013564809,-20.071374893188477
Tringa_ochropus,1,71,71,0.9999994,-1.0967798e-05,20.101307,0.013430909,-21.741159439086914
Orthotomus_ruficeps,0,-1,51,0.9359526,-0.3656717,9.683958,0.013284303,-33.79637145996094
Orthotomus_sutorius,1,52,52,1.0,-3.050293e-08,27.549625,0.01352913,-24.96044921875
Psittacula_krameri,1,60,60,0.9999989,-1.8614337e-05,19.861576,0.013425976,-19.161121368408203
Corvus_splendens,1,25,25,1.0,-1.3962847e-07,27.214664,0.013520648,-26.926565170288086
Arachnothera_longirostra,0,-1,44,0.66246015,-0.9887455,8.622813,0.013266698,-40.821678161621094
Arachnothera_longirostra,0,-1,52,0.9999356,-0.0007886346,16.747673,0.0133883525,-29.56867218017578
Chrysophlegma_miniaceum,0,-1,31,0.81729853,-0.6701399,9.157298,0.013288836,-31.318225860595703
Pycnonotus_goiavier,0,-1,28,0.96270216,-0.22390565,10.404695,0.01329199,-35.34043502807617
Clanga_clanga,0,-1,48,0.5686804,-1.3779466,7.453055,0.013266937,-34.16564178466797
Hierococcyx_sparverioides,0,-1,32,0.24510515,-2.3611398,6.9092746,0.013237243,-36.86681365966797
Aegithina_tiphia,1,4,4,0.9999999,-2.7393403e-06,24.745234,0.013493617,-44.84751892089844
Actitis_hypoleucos,1,3,3,0.99948895,-0.00516659,16.119951,0.013377782,-28.466007232666016
Terpsiphone_affinis,0,-1,44,0.7964965,-0.9288914,7.801968,0.013265916,-35.660430908203125
Ardea_purpurea,1,9,9,0.99990773,-0.0009583066,23.715557,0.013473194,-29.693628311157227
Caprimulgus_macrurus,1,16,16,0.9244221,-0.3568874,10.239659,0.013307911,-35.585960388183594
Orthotomus_atrogularis,1,51,51,0.9999614,-0.00048279454,17.64462,0.013400099,-31.974586486816406
Lanius_cristatus,0,-1,2,0.68833977,-1.2588763,7.329661,0.01326022,-33.318756103515625
Tyto_alba,1,73,73,0.9999975,-3.7738195e-05,19.393576,0.013430923,-23.34315299987793
Sterna_sumatrana,0,-1,10,0.99998987,-0.00014327769,19.615078,0.0134186745,-33.80305099487305
Surniculus_lugubris,0,-1,41,0.49289015,-1.4747651,9.2139015,0.013275822,-44.24637222290039
Pitta_sordida,0,-1,68,0.5980224,-1.685035,6.6236134,0.013250622,-39.381011962890625
Orthotomus_sutorius,1,52,52,0.9913469,-0.07036461,10.922175,0.013303806,-32.9918212890625
Nyctyornis_amictus,0,-1,65,0.39310715,-2.0126896,6.424072,0.0132359015,-33.83182907104492
Apus_pacificus,0,-1,23,0.5583823,-1.8582401,6.396437,0.013241709,-38.85456085205078
Psilopogon_haemacephalus,1,59,59,1.0,-2.3560975e-08,30.329897,0.013563617,-24.138221740722656
Strix_leptogrammica,0,-1,18,0.30547422,-2.43328,5.982315,0.013237779,-37.1643180847168
Dicrurus_paradiseus,1,28,28,0.9978138,-0.01591285,16.978296,0.01338408,-33.96354675292969
Pycnonotus_aurigaster,0,-1,4,0.9240668,-0.44050497,8.422692,0.013274635,-43.310848236083984
Caprimulgus_macrurus,1,16,16,1.0,-7.644944e-12,37.055317,0.013649756,-18.011241912841797
Falco_tinnunculus,1,33,33,1.0,-2.8765552e-07,23.678604,0.013487574,-30.360403060913086
Phylloscopus_borealis,1,56,56,1.0,-1.6362443e-07,26.634544,0.013528131,-21.79606819152832
Cyanoptila_cyanomelana,0,-1,32,0.20008932,-3.0734243,4.395214,0.013216559,-14.040499687194824
Motacilla_tschutschensis,1,46,46,0.99853504,-0.011030079,21.00114,0.013442939,-26.536781311035156
Ficedula_zanthopygia,0,-1,65,0.32710803,-2.6227975,6.1631384,0.013230758,-36.700435638427734
Chlidonias_hybrida,1,21,30,0.37767482,-1.7094727,7.8030653,0.013262303,-34.4416389465332
Centropus_bengalensis,0,-1,64,0.47413602,-1.2621353,9.706449,0.013285607,-31.411100387573242
Chrysophlegma_miniaceum,0,-1,52,0.5126368,-1.7783614,7.2287416,0.013249671,-43.4375114440918
Clanga_clanga,0,-1,35,0.20025155,-2.9017463,5.674797,0.013219785,-34.74595642089844
Dicrurus_leucophaeus,1,27,27,0.9999784,-0.00030437158,18.071085,0.013399622,-34.89128112792969
Sterna_hirundo,1,66,66,0.99999976,-3.3376339e-06,26.276318,0.013513504,-24.011032104492188
Pachycephala_cinerea,0,-1,41,0.9896124,-0.077858515,11.262583,0.0133113265,-41.028648376464844
Calidris_ruficollis,0,-1,19,0.9939143,-0.04271292,13.795734,0.013342685,-36.23889923095703
Tringa_ochropus,1,71,71,0.9999999,-2.0214109e-06,21.496397,0.01347107,-27.529878616333008
Malacocincla_abbotti,0,-1,12,0.47893533,-1.931356,7.8690724,0.013255272,-38.38095474243164
Cinnyris_jugularis,1,22,22,0.981979,-0.09065185,16.092638,0.013378315,-39.31383514404297
Corvus_macrorhynchos,1,24,24,0.99984753,-0.0015497684,18.498075,0.013412126,-37.20680618286133
Nycticorax_nycticorax,1,50,50,1.0,-9.503821e-08,27.326057,0.01354612,-13.612601280212402
Nycticorax_nycticorax,1,50,50,0.12293626,-3.0434773,4.26869,0.013212511,-19.41788101196289
Tringa_nebularia,1,70,70,0.9995701,-0.0037672913,22.819118,0.013473535,-19.175859451293945
Prinia_flaviventris,1,58,58,1.0,-2.1307467e-07,30.117302,0.013566595,-32.25419616699219
Nyctyornis_amictus,0,-1,41,0.53149253,-0.8654574,9.8925295,0.013283031,-43.0058479309082
Gallus_gallus,1,36,36,0.9999999,-2.8144482e-06,23.326094,0.013471161,-35.55101013183594
Ducula_aenea,0,-1,11,0.3912074,-2.0757604,7.763799,0.013250598,-42.37028121948242
Clanga_clanga,0,-1,8,0.28759658,-2.6963723,5.8035088,0.013228116,-30.811071395874023
Collocalia_affinis,0,-1,54,0.27136177,-2.461236,5.760439,0.013225793,-32.53688049316406
Centropus_sinensis,1,18,18,0.9999933,-0.000101151054,18.682943,0.0134104015,-28.73188591003418
Zapornia_pusilla,1,75,21,0.9932532,-0.04082386,16.242002,0.01338541,-24.2766170501709
Tringa_glareola,1,69,69,0.5204044,-1.0376223,9.152357,0.013280666,-31.19614601135254
Lonchura_punctulata,0,-1,25,0.9999999,-3.1725904e-06,22.95325,0.013466115,-27.56160545349121
Spilornis_cheela,1,65,65,0.99829274,-0.01663381,11.638777,0.013327396,-31.015317916870117
Larvivora_cyane,0,-1,65,0.35182524,-2.5233629,5.251761,0.013232498,-24.57008934020996
Amaurornis_phoenicurus,1,6,6,0.99997723,-0.00028963469,19.324116,0.0134124365,-43.43964767456055
Strix_leptogrammica,0,-1,7,0.9428362,-0.30102783,9.9122095,0.013290284,-35.06966018676758
Vanellus_indicus,1,74,74,0.99999964,-7.667848e-06,22.30267,0.0134550175,-32.7275505065918
Sternula_albifrons,1,67,9,0.5731014,-1.3782717,7.614117,0.013285284,-12.670504570007324
Falco_tinnunculus,1,33,33,0.6651743,-1.549622,6.924676,0.013251599,-27.352373123168945
Numenius_phaeopus,1,49,49,0.9999924,-0.0001038538,18.949362,0.013428724,-21.196453094482422
Xenus_cinereus,0,-1,68,0.33769706,-2.0232928,7.6247306,0.013251764,-36.867431640625
Ficedula_mugimaki,0,-1,3,0.33489123,-2.056599,6.478931,0.013239955,-31.913787841796875
Anthreptes_malacensis,0,-1,22,0.92473036,-0.3976974,9.935882,0.01329356,-42.783504486083984
Amaurornis_phoenicurus,1,6,6,0.99999917,-1.5219145e-05,21.054623,0.013434693,-30.71706199645996
Amaurornis_phoenicurus,1,6,6,1.0,-7.7327755e-08,27.823265,0.013523802,-26.00408363342285
Charadrius_alexandrinus,1,19,19,0.9998952,-0.0011612568,17.666775,0.013415052,-27.587093353271484
Limosa_lapponica,1,42,42,0.6936515,-1.0687196,8.840633,0.013275249,-31.250375747680664
Orthotomus_sutorius,1,52,52,0.99999917,-1.37651095e-05,21.719185,0.013448965,-32.30318832397461
Spatula_clypeata,1,62,62,1.0,-1.3491243e-07,26.224041,0.013503754,-37.619590759277344
Columba_livia,1,23,23,1.0,-1.0099629e-09,30.79652,0.013572721,-25.99095344543457
Lanius_cristatus,0,-1,0,0.55892223,-1.539679,7.7885046,0.013253637,-37.090118408203125
Cecropis_daurica,1,17,8,0.30844486,-2.0379243,5.617095,0.0132631445,-10.831778526306152
Ploceus_philippinus,0,-1,0,0.8130875,-0.9233402,9.571891,0.013277987,-40.90446472167969
Corvus_splendens,1,25,25,0.9999969,-4.468756e-05,22.02018,0.013454749,-35.818363189697266
Gallinago_gallinago,1,34,34,1.0,-1.0714716e-07,25.493376,0.013509127,-33.05659484863281
Bubo_sumatranus,0,-1,47,0.5018733,-1.4761534,8.198109,0.013263011,-44.1053352355957
Ducula_aenea,0,-1,55,0.4859622,-1.6066694,9.384263,0.013269241,-41.48646545410156
Calidris_ferruginea,1,15,15,0.9999672,-0.00039195432,18.113457,0.013407606,-28.107635498046875
Pycnonotus_aurigaster,0,-1,12,0.3455096,-2.2833028,6.8745346,0.013235918,-36.807701110839844
Geopelia_striata,0,-1,59,0.9996662,-0.0030261786,20.64672,0.013432577,-43.23088073730469
Limosa_lapponica,1,42,42,0.99922,-0.006379292,19.584318,0.0134182405,-24.36479377746582
Acridotheres_tristis,1,0,0,0.99999917,-1.4935305e-05,18.914755,0.013418298,-22.586076736450195
Gallicrex_cinerea,0,-1,12,0.99052995,-0.06973089,12.021543,0.013325951,-35.7296257019043
Phylloscopus_coronatus,0,-1,3,0.3994987,-2.3567023,6.0501504,0.013235204,-42.258419036865234
Alcedo_atthis,1,5,5,1.0,-3.5786007e-10,29.95991,0.013582067,-25.82414436340332
Corvus_splendens,1,25,25,1.0,-4.193744e-09,32.328773,0.0135808615,-37.02357864379883
Accipiter_soloensis,0,-1,19,0.29706892,-2.5834556,6.1600122,0.013227688,-35.399559020996094
Alcedo_atthis,1,5,5,1.0,-4.0879106e-11,34.04364,0.013628975,-22.788925170898438
Halcyon_smyrnensis,1,38,38,0.9999963,-6.254901e-05,18.891464,0.013409472,-32.00804138183594
Tyto_alba,1,73,73,1.0,-1.101796e-06,24.383629,0.013495686,-18.971534729003906
Porphyrio_poliocephalus,0,-1,63,0.6326415,-1.2699659,8.126977,0.013265533,-30.8704833984375
Terpsiphone_affinis,0,-1,41,0.82839453,-0.86759686,7.908916,0.01326546,-36.44100570678711
Halcyon_coromanda,0,-1,31,0.44861975,-1.6136066,8.702065,0.013261365,-40.52076721191406
Cyanoptila_cyanomelana,0,-1,24,0.46812263,-2.1814513,6.1931944,0.013235332,-33.1143913269043
Lewinia_striata,0,-1,58,0.9922389,-0.05005446,15.693943,0.013381226,-38.60239791870117
Anthus_rufulus,0,-1,1,0.56581616,-2.069321,6.631115,0.013237457,-37.833351135253906
Egretta_garzetta,1,29,29,0.99989045,-0.0012193783,18.188536,0.013404453,-28.599361419677734
Pachycephala_cinerea,0,-1,41,0.42999712,-1.5909494,7.051595,0.013244289,-34.92129898071289
Mixornis_gularis,1,44,44,0.99990284,-0.0010035435,20.241497,0.0134304315,-27.13108253479004
Numenius_phaeopus,1,49,49,0.9793084,-0.112411976,11.306897,0.013315259,-21.45676612854004
Micropternus_brachyurus,0,-1,24,0.81137097,-1.0539798,6.883877,0.013251621,-25.95713233947754
Pericrocotus_divaricatus,0,-1,41,0.39636123,-2.552102,5.705196,0.0132262325,-42.922607421875
Larvivora_cyane,0,-1,36,0.36933357,-2.5027034,6.3887014,0.013233242,-39.00682830810547
Dicaeum_cruentatum,0,-1,0,0.54215086,-1.4600115,8.259285,0.013259029,-38.20696258544922
Clanga_clanga,0,-1,40,0.44578466,-1.364918,8.02421,0.01325588,-33.19080352783203
Treron_curvirostra,0,-1,28,0.4175085,-1.6529982,8.481507,0.013257798,-45.20960998535156
Calidris_pugnax,0,-1,46,0.871282,-0.77682287,6.607035,0.013263499,-15.537025451660156
Larvivora_cyane,0,-1,41,0.41621464,-2.0535846,6.2275834,0.013237773,-29.81778335571289
Larvivora_cyane,0,-1,32,0.2610981,-2.5080004,6.2633667,0.013229419,-25.789993286132812
Pluvialis_fulva,0,-1,15,0.94767654,-0.20815763,15.4265375,0.013368674,-34.29350280761719
Tyto_alba,1,73,73,0.9999993,-1.11183e-05,21.323826,0.013449359,-19.182064056396484
Eurystomus_orientalis,0,-1,0,0.9408387,-0.3438738,11.167403,0.01330457,-46.96074295043945
Treron_curvirostra,0,-1,28,0.9871207,-0.09062491,13.532224,0.013335691,-53.84718322753906
Ardea_alba,1,7,7,0.999997,-4.3556498e-05,20.090525,0.013435739,-29.064985275268555
Orthotomus_ruficeps,0,-1,51,0.9999939,-8.275463e-05,20.777563,0.013433113,-34.362274169921875
Arachnothera_longirostra,0,-1,44,0.99442613,-0.03458643,17.887936,0.013396505,-40.179935455322266
Motacilla_tschutschensis,1,46,46,0.99999857,-2.1639884e-05,23.560194,0.0134825595,-34.23371124267578
Dicrurus_macrocercus,0,-1,67,0.47182834,-1.8263674,8.626072,0.013270555,-47.038848876953125
Dicrurus_macrocercus,0,-1,27,0.9660197,-0.17984185,12.202893,0.013319751,-36.61813735961914
Pandion_haliaetus,1,53,53,1.0,-1.3701096e-07,27.590736,0.013537654,-40.84375762939453
Cyanoptila_cyanomelana,0,-1,31,0.6537248,-1.5949306,6.486844,0.013249398,-42.00952911376953
Mulleripicus_pulverulentus,0,-1,28,0.916423,-0.3072046,11.852062,0.013320107,-41.75659942626953
Haliaeetus_ichthyaetus,0,-1,55,0.44124457,-1.4952359,8.83695,0.013262681,-39.00019073486328
Ficedula_mugimaki,0,-1,68,0.25748107,-3.0428276,5.1335278,0.013211563,-23.03354835510254
Sterna_hirundo,1,66,66,0.9995352,-0.0045635495,16.808088,0.013379912,-35.01443099975586
Ardea_alba,1,7,7,1.0,-4.7578536e-07,25.59217,0.013502235,-38.99955749511719
Pitta_megarhyncha,0,-1,44,0.36924818,-2.2030878,7.02979,0.013243333,-34.154972076416016
Butorides_striata,1,11,11,0.9964227,-0.024302226,16.628819,0.01338572,-35.99971389770508
Corvus_macrorhynchos,1,24,45,0.7405539,-1.1096729,7.6006002,0.013261246,-45.248050689697266
Anthus_rufulus,0,-1,69,0.95703065,-0.2841872,8.795321,0.013282831,-45.80366897583008
Pitta_moluccensis,0,-1,61,0.6077619,-1.7555335,7.118753,0.013249194,-26.92837905883789
Lanius_cristatus,0,-1,44,0.8597004,-0.62418675,10.031098,0.013296167,-35.688785552978516
Sterna_sumatrana,0,-1,10,0.99780184,-0.018639607,14.056339,0.013343153,-33.2853889465332
Pitta_sordida,0,-1,27,0.20146628,-2.5210385,8.232529,0.013247432,-40.406490325927734
Spilopelia_chinensis,1,64,64,0.9999664,-0.00042695395,17.05324,0.013393735,-27.097023010253906
Chlidonias_hybrida,1,21,21,0.9999229,-0.0009488899,16.640495,0.013381073,-30.23434066772461
Pitta_sordida,0,-1,12,0.55032253,-1.2534692,8.67826,0.013270615,-46.389442443847656
Larvivora_cyane,0,-1,49,0.3701279,-2.0962157,6.088422,0.013255758,-34.190040588378906
Corvus_splendens,1,25,25,1.0,-5.588911e-07,25.139206,0.013493224,-26.515077590942383
Calidris_alba,1,13,13,1.0,-2.7478728e-09,31.122423,0.013599639,-30.322914123535156
Actitis_hypoleucos,1,3,3,1.0,-3.5575106e-08,28.766035,0.013550939,-26.91288948059082
Larvivora_cyane,0,-1,65,0.32706377,-2.0565133,6.9123287,0.013237521,-39.32008361816406
Spilopelia_chinensis,1,64,8,0.37382367,-2.2213147,5.03895,0.013244553,-13.853102684020996
Pluvialis_squatarola,1,57,57,0.8935338,-0.48331022,11.146908,0.013334889,-17.971420288085938
Tringa_totanus,1,72,29,0.9063137,-0.509055,8.7429285,0.013297467,-20.093324661254883
Cacomantis_merulinus,1,12,12,1.0,-5.4659415e-07,27.646864,0.013530832,-27.65097427368164
Gallicrex_cinerea,0,-1,0,0.68096876,-1.0093288,8.9710655,0.013271985,-32.24979019165039
Tringa_brevipes,0,-1,42,0.78311014,-1.0514784,8.022828,0.013268478,-40.16792678833008
Ducula_aenea,0,-1,28,0.6641607,-0.7787825,11.881398,0.013304282,-43.62146759033203
Tringa_ochropus,1,71,71,0.99999976,-5.9483764e-06,21.265532,0.013451722,-37.0019645690918
Gallinago_gallinago,1,34,34,0.999998,-3.526556e-05,18.327568,0.013417983,-23.53927993774414
Orthotomus_atrogularis,1,51,51,0.999521,-0.005246888,13.991267,0.013346484,-34.483760833740234
Strix_leptogrammica,0,-1,50,0.24214019,-2.3201509,5.3791924,0.013237856,-19.216598510742188
Malacocincla_abbotti,0,-1,28,0.42913103,-1.8117056,7.705793,0.0132519975,-38.902137756347656
Anthracoceros_albirostris,0,-1,55,0.75495183,-0.7621461,10.525264,0.013293622,-40.23869323730469
Hypothymis_azurea,1,41,41,0.99996185,-0.00042844002,22.817623,0.013456044,-30.33399772644043
Numenius_phaeopus,1,49,49,0.99999964,-5.680601e-06,24.873537,0.013501453,-19.04088020324707
Charadrius_dubius,1,20,20,0.99945873,-0.006293477,11.983835,0.013331883,-29.062471389770508
Eudynamys_scolopaceus,1,31,31,0.99999106,-0.00012070975,18.600391,0.013412451,-26.51784324645996
Gerygone_sulphurea,0,-1,27,0.7964791,-0.66536784,10.53821,0.013294161,-45.118263244628906
Terpsiphone_incei,0,-1,41,0.72158307,-1.184711,9.510167,0.013279988,-50.856056213378906
Limosa_lapponica,1,42,42,0.9855988,-0.07570625,18.038633,0.0134097645,-22.08778953552246
Tringa_stagnatilis,0,-1,70,0.98606443,-0.09068397,10.753031,0.013320632,-23.143020629882812
Surniculus_lugubris,0,-1,26,0.9901973,-0.08140914,10.027463,0.013302954,-41.9134635925293
Geopelia_striata,0,-1,24,0.39106825,-1.5718589,9.256033,0.013267724,-35.895572662353516
Nyctyornis_amictus,0,-1,36,0.26080415,-2.6094723,5.6840687,0.013231561,-34.778038024902344
Terpsiphone_affinis,0,-1,41,0.5807836,-0.89550376,10.2150955,0.013284764,-48.15728759765625
Prinia_flaviventris,1,58,58,1.0,-3.7857134e-07,24.669601,0.013493861,-32.527793884277344
Geopelia_striata,0,-1,59,0.48615155,-1.8511313,7.42655,0.013252515,-37.17919158935547
Calidris_canutus,1,14,14,0.9996588,-0.0034768807,15.516441,0.0133849345,-19.463621139526367
Loriculus_galgulus,0,-1,45,0.53078085,-1.6785378,7.009865,0.0132503705,-26.517318725585938
Cacomantis_merulinus,1,12,12,0.99999666,-4.821433e-05,21.09637,0.013443685,-32.50880813598633
Amaurornis_phoenicurus,1,6,6,0.9999974,-3.7745274e-05,22.914324,0.013464627,-30.08393669128418
Tyto_alba,1,73,73,1.0,-5.382976e-07,24.24494,0.01349877,-20.76510238647461
Gallinula_chloropus,1,35,35,0.999987,-0.00017094426,20.106342,0.013430411,-22.662574768066406
Cyanoptila_cyanomelana,0,-1,27,0.9207027,-0.46801782,9.219581,0.01328416,-43.2667350769043
Dicrurus_macrocercus,0,-1,50,0.25491413,-2.4771717,5.007861,0.013231407,-27.19447898864746
